id,Latitude,Longitude,Date Local,AQI,Population,White Alone,Hispanic/Latino,Black or African American Alone,Asian/Pacific Islander,Some Other Race Alone
474,33.485556,-86.915,7/5/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
720,33.331111,-87.003611,7/5/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
966,33.545278,-86.549167,7/5/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
1212,33.801667,-86.9425,7/5/2018,29,4.39465852,247.250405,82.44023083,3039.832285,32222.22222,265.2519894
183,33.553056,-86.815,7/4/2018,42,6.364677856,358.0867934,119.3961964,4402.515723,46666.66667,384.1580536
473,33.485556,-86.915,7/4/2018,38,5.758518061,323.9832893,108.0251301,3983.228512,42222.22222,347.5715723
719,33.331111,-87.003611,7/4/2018,40,6.061597958,341.0350414,113.7106632,4192.872117,44444.44444,365.864813
965,33.545278,-86.549167,7/4/2018,38,5.758518061,323.9832893,108.0251301,3983.228512,42222.22222,347.5715723
1211,33.801667,-86.9425,7/4/2018,35,5.303898214,298.4056612,99.49683032,3668.763103,38888.88889,320.1317113
182,33.553056,-86.815,7/3/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
472,33.485556,-86.915,7/3/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
718,33.331111,-87.003611,7/3/2018,27,4.091578622,230.1986529,76.75469767,2830.188679,30000,246.9587487
964,33.545278,-86.549167,7/3/2018,24,3.636958775,204.6210248,68.22639793,2515.72327,26666.66667,219.5188878
1210,33.801667,-86.9425,7/3/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
181,33.553056,-86.815,7/2/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
471,33.485556,-86.915,7/2/2018,23,3.485418826,196.0951488,65.38363135,2410.901468,25555.55556,210.3722674
717,33.331111,-87.003611,7/2/2018,32,4.849278367,272.8280331,90.96853057,3354.297694,35555.55556,292.6918504
963,33.545278,-86.549167,7/2/2018,27,4.091578622,230.1986529,76.75469767,2830.188679,30000,246.9587487
1209,33.801667,-86.9425,7/2/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
180,33.553056,-86.815,7/1/2018,37,5.606978112,315.4574132,105.1823635,3878.406709,41111.11111,338.424952
470,33.485556,-86.915,7/1/2018,38,5.758518061,323.9832893,108.0251301,3983.228512,42222.22222,347.5715723
716,33.331111,-87.003611,7/1/2018,38,5.758518061,323.9832893,108.0251301,3983.228512,42222.22222,347.5715723
962,33.545278,-86.549167,7/1/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
1208,33.801667,-86.9425,7/1/2018,32,4.849278367,272.8280331,90.96853057,3354.297694,35555.55556,292.6918504
179,33.553056,-86.815,6/30/2018,50,7.576997448,426.2938017,142.138329,5241.090147,55555.55556,457.3310162
469,33.485556,-86.915,6/30/2018,48,7.27391755,409.2420496,136.4527959,5031.446541,53333.33333,439.0377755
715,33.331111,-87.003611,6/30/2018,51,7.728537397,434.8196777,144.9810956,5345.91195,56666.66667,466.4776365
961,33.545278,-86.549167,6/30/2018,44,6.667757754,375.1385455,125.0817295,4612.159329,48888.88889,402.4512942
1207,33.801667,-86.9425,6/30/2018,49,7.425457499,417.7679257,139.2955624,5136.268344,54444.44444,448.1843959
178,33.553056,-86.815,6/29/2018,74,11.21395622,630.9148265,210.364727,7756.813417,82222.22222,676.849904
468,33.485556,-86.915,6/29/2018,45,6.819297703,383.6644215,127.9244961,4716.981132,50000,411.5979146
714,33.331111,-87.003611,6/29/2018,40,6.061597958,341.0350414,113.7106632,4192.872117,44444.44444,365.864813
960,33.545278,-86.549167,6/29/2018,74,11.21395622,630.9148265,210.364727,7756.813417,82222.22222,676.849904
1206,33.801667,-86.9425,6/29/2018,42,6.364677856,358.0867934,119.3961964,4402.515723,46666.66667,384.1580536
177,33.553056,-86.815,6/28/2018,25,3.788498724,213.1469008,71.06916451,2620.545073,27777.77778,228.6655081
467,33.485556,-86.915,6/28/2018,28,4.243118571,238.7245289,79.59746425,2935.010482,31111.11111,256.1053691
713,33.331111,-87.003611,6/28/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
959,33.545278,-86.549167,6/28/2018,37,5.606978112,315.4574132,105.1823635,3878.406709,41111.11111,338.424952
1205,33.801667,-86.9425,6/28/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
176,33.553056,-86.815,6/27/2018,33,5.000818316,281.3539091,93.81129715,3459.119497,36666.66667,301.8384707
466,33.485556,-86.915,6/27/2018,28,4.243118571,238.7245289,79.59746425,2935.010482,31111.11111,256.1053691
712,33.331111,-87.003611,6/27/2018,29,4.39465852,247.250405,82.44023083,3039.832285,32222.22222,265.2519894
958,33.545278,-86.549167,6/27/2018,37,5.606978112,315.4574132,105.1823635,3878.406709,41111.11111,338.424952
1204,33.801667,-86.9425,6/27/2018,32,4.849278367,272.8280331,90.96853057,3354.297694,35555.55556,292.6918504
175,33.553056,-86.815,6/26/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
465,33.485556,-86.915,6/26/2018,29,4.39465852,247.250405,82.44023083,3039.832285,32222.22222,265.2519894
711,33.331111,-87.003611,6/26/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
957,33.545278,-86.549167,6/26/2018,41,6.213137907,349.5609174,116.5534298,4297.69392,45555.55556,375.0114333
1203,33.801667,-86.9425,6/26/2018,34,5.152358265,289.8797851,96.65406373,3563.9413,37777.77778,310.985091
174,33.553056,-86.815,6/25/2018,19,2.87925903,161.9916446,54.01256503,1991.614256,21111.11111,173.7857862
464,33.485556,-86.915,6/25/2018,17,2.576179132,144.9398926,48.32703187,1781.97065,18888.88889,155.4925455
710,33.331111,-87.003611,6/25/2018,20,3.030798979,170.5175207,56.85533161,2096.436059,22222.22222,182.9324065
956,33.545278,-86.549167,6/25/2018,25,3.788498724,213.1469008,71.06916451,2620.545073,27777.77778,228.6655081
1202,33.801667,-86.9425,6/25/2018,22,3.333878877,187.5692727,62.54086477,2306.079665,24444.44444,201.2256471
173,33.553056,-86.815,6/24/2018,23,3.485418826,196.0951488,65.38363135,2410.901468,25555.55556,210.3722674
463,33.485556,-86.915,6/24/2018,22,3.333878877,187.5692727,62.54086477,2306.079665,24444.44444,201.2256471
709,33.331111,-87.003611,6/24/2018,23,3.485418826,196.0951488,65.38363135,2410.901468,25555.55556,210.3722674
955,33.545278,-86.549167,6/24/2018,29,4.39465852,247.250405,82.44023083,3039.832285,32222.22222,265.2519894
1201,33.801667,-86.9425,6/24/2018,27,4.091578622,230.1986529,76.75469767,2830.188679,30000,246.9587487
172,33.553056,-86.815,6/23/2018,28,4.243118571,238.7245289,79.59746425,2935.010482,31111.11111,256.1053691
462,33.485556,-86.915,6/23/2018,26,3.940038673,221.6727769,73.91193109,2725.366876,28888.88889,237.8121284
708,33.331111,-87.003611,6/23/2018,23,3.485418826,196.0951488,65.38363135,2410.901468,25555.55556,210.3722674
954,33.545278,-86.549167,6/23/2018,34,5.152358265,289.8797851,96.65406373,3563.9413,37777.77778,310.985091
1200,33.801667,-86.9425,6/23/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
171,33.553056,-86.815,6/22/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
461,33.485556,-86.915,6/22/2018,25,3.788498724,213.1469008,71.06916451,2620.545073,27777.77778,228.6655081
707,33.331111,-87.003611,6/22/2018,26,3.940038673,221.6727769,73.91193109,2725.366876,28888.88889,237.8121284
953,33.545278,-86.549167,6/22/2018,33,5.000818316,281.3539091,93.81129715,3459.119497,36666.66667,301.8384707
1199,33.801667,-86.9425,6/22/2018,34,5.152358265,289.8797851,96.65406373,3563.9413,37777.77778,310.985091
170,33.553056,-86.815,6/21/2018,24,3.636958775,204.6210248,68.22639793,2515.72327,26666.66667,219.5188878
460,33.485556,-86.915,6/21/2018,24,3.636958775,204.6210248,68.22639793,2515.72327,26666.66667,219.5188878
706,33.331111,-87.003611,6/21/2018,25,3.788498724,213.1469008,71.06916451,2620.545073,27777.77778,228.6655081
952,33.545278,-86.549167,6/21/2018,27,4.091578622,230.1986529,76.75469767,2830.188679,30000,246.9587487
1198,33.801667,-86.9425,6/21/2018,35,5.303898214,298.4056612,99.49683032,3668.763103,38888.88889,320.1317113
169,33.553056,-86.815,6/20/2018,32,4.849278367,272.8280331,90.96853057,3354.297694,35555.55556,292.6918504
459,33.485556,-86.915,6/20/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
705,33.331111,-87.003611,6/20/2018,32,4.849278367,272.8280331,90.96853057,3354.297694,35555.55556,292.6918504
951,33.545278,-86.549167,6/20/2018,45,6.819297703,383.6644215,127.9244961,4716.981132,50000,411.5979146
1197,33.801667,-86.9425,6/20/2018,23,3.485418826,196.0951488,65.38363135,2410.901468,25555.55556,210.3722674
168,33.553056,-86.815,6/19/2018,26,3.940038673,221.6727769,73.91193109,2725.366876,28888.88889,237.8121284
458,33.485556,-86.915,6/19/2018,26,3.940038673,221.6727769,73.91193109,2725.366876,28888.88889,237.8121284
704,33.331111,-87.003611,6/19/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
950,33.545278,-86.549167,6/19/2018,29,4.39465852,247.250405,82.44023083,3039.832285,32222.22222,265.2519894
1196,33.801667,-86.9425,6/19/2018,25,3.788498724,213.1469008,71.06916451,2620.545073,27777.77778,228.6655081
167,33.553056,-86.815,6/18/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
457,33.485556,-86.915,6/18/2018,33,5.000818316,281.3539091,93.81129715,3459.119497,36666.66667,301.8384707
703,33.331111,-87.003611,6/18/2018,22,3.333878877,187.5692727,62.54086477,2306.079665,24444.44444,201.2256471
949,33.545278,-86.549167,6/18/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
1195,33.801667,-86.9425,6/18/2018,24,3.636958775,204.6210248,68.22639793,2515.72327,26666.66667,219.5188878
166,33.553056,-86.815,6/17/2018,32,4.849278367,272.8280331,90.96853057,3354.297694,35555.55556,292.6918504
456,33.485556,-86.915,6/17/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
702,33.331111,-87.003611,6/17/2018,28,4.243118571,238.7245289,79.59746425,2935.010482,31111.11111,256.1053691
948,33.545278,-86.549167,6/17/2018,32,4.849278367,272.8280331,90.96853057,3354.297694,35555.55556,292.6918504
1194,33.801667,-86.9425,6/17/2018,36,5.455438163,306.9315372,102.3395969,3773.584906,40000,329.2783317
165,33.553056,-86.815,6/16/2018,74,11.21395622,630.9148265,210.364727,7756.813417,82222.22222,676.849904
455,33.485556,-86.915,6/16/2018,77,11.66857607,656.4924546,218.8930267,8071.278826,85555.55556,704.2897649
701,33.331111,-87.003611,6/16/2018,61,9.243936887,520.0784381,173.4087614,6394.129979,67777.77778,557.9438398
947,33.545278,-86.549167,6/16/2018,58,8.78931704,494.50081,164.8804617,6079.66457,64444.44444,530.5039788
1193,33.801667,-86.9425,6/16/2018,50,7.576997448,426.2938017,142.138329,5241.090147,55555.55556,457.3310162
164,33.553056,-86.815,6/15/2018,51,7.728537397,434.8196777,144.9810956,5345.91195,56666.66667,466.4776365
454,33.485556,-86.915,6/15/2018,50,7.576997448,426.2938017,142.138329,5241.090147,55555.55556,457.3310162
700,33.331111,-87.003611,6/15/2018,54,8.183157244,460.3973058,153.5093953,5660.377358,60000,493.9174975
946,33.545278,-86.549167,6/15/2018,50,7.576997448,426.2938017,142.138329,5241.090147,55555.55556,457.3310162
1192,33.801667,-86.9425,6/15/2018,50,7.576997448,426.2938017,142.138329,5241.090147,55555.55556,457.3310162
163,33.553056,-86.815,6/14/2018,41,6.213137907,349.5609174,116.5534298,4297.69392,45555.55556,375.0114333
453,33.485556,-86.915,6/14/2018,40,6.061597958,341.0350414,113.7106632,4192.872117,44444.44444,365.864813
699,33.331111,-87.003611,6/14/2018,41,6.213137907,349.5609174,116.5534298,4297.69392,45555.55556,375.0114333
945,33.545278,-86.549167,6/14/2018,39,5.910058009,332.5091653,110.8678966,4088.050314,43333.33333,356.7181926
1191,33.801667,-86.9425,6/14/2018,37,5.606978112,315.4574132,105.1823635,3878.406709,41111.11111,338.424952
162,33.553056,-86.815,6/13/2018,28,4.243118571,238.7245289,79.59746425,2935.010482,31111.11111,256.1053691
452,33.485556,-86.915,6/13/2018,21,3.182338928,179.0433967,59.69809819,2201.257862,23333.33333,192.0790268
698,33.331111,-87.003611,6/13/2018,28,4.243118571,238.7245289,79.59746425,2935.010482,31111.11111,256.1053691
944,33.545278,-86.549167,6/13/2018,32,4.849278367,272.8280331,90.96853057,3354.297694,35555.55556,292.6918504
1190,33.801667,-86.9425,6/13/2018,29,4.39465852,247.250405,82.44023083,3039.832285,32222.22222,265.2519894
161,33.553056,-86.815,6/12/2018,41,6.213137907,349.5609174,116.5534298,4297.69392,45555.55556,375.0114333
451,33.485556,-86.915,6/12/2018,34,5.152358265,289.8797851,96.65406373,3563.9413,37777.77778,310.985091
697,33.331111,-87.003611,6/12/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
943,33.545278,-86.549167,6/12/2018,33,5.000818316,281.3539091,93.81129715,3459.119497,36666.66667,301.8384707
1189,33.801667,-86.9425,6/12/2018,39,5.910058009,332.5091653,110.8678966,4088.050314,43333.33333,356.7181926
160,33.553056,-86.815,6/11/2018,27,4.091578622,230.1986529,76.75469767,2830.188679,30000,246.9587487
450,33.485556,-86.915,6/11/2018,24,3.636958775,204.6210248,68.22639793,2515.72327,26666.66667,219.5188878
696,33.331111,-87.003611,6/11/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
942,33.545278,-86.549167,6/11/2018,38,5.758518061,323.9832893,108.0251301,3983.228512,42222.22222,347.5715723
1188,33.801667,-86.9425,6/11/2018,29,4.39465852,247.250405,82.44023083,3039.832285,32222.22222,265.2519894
159,33.553056,-86.815,6/10/2018,49,7.425457499,417.7679257,139.2955624,5136.268344,54444.44444,448.1843959
449,33.485556,-86.915,6/10/2018,44,6.667757754,375.1385455,125.0817295,4612.159329,48888.88889,402.4512942
695,33.331111,-87.003611,6/10/2018,46,6.970837652,392.1902976,130.7672627,4821.802935,51111.11111,420.7445349
941,33.545278,-86.549167,6/10/2018,61,9.243936887,520.0784381,173.4087614,6394.129979,67777.77778,557.9438398
1187,33.801667,-86.9425,6/10/2018,44,6.667757754,375.1385455,125.0817295,4612.159329,48888.88889,402.4512942
158,33.553056,-86.815,6/9/2018,84,12.72935571,716.1735868,238.7923928,8805.031447,93333.33333,768.3161072
448,33.485556,-86.915,6/9/2018,51,7.728537397,434.8196777,144.9810956,5345.91195,56666.66667,466.4776365
694,33.331111,-87.003611,6/9/2018,54,8.183157244,460.3973058,153.5093953,5660.377358,60000,493.9174975
940,33.545278,-86.549167,6/9/2018,71,10.75933638,605.3371984,201.8364272,7442.348008,78888.88889,649.410043
1186,33.801667,-86.9425,6/9/2018,61,9.243936887,520.0784381,173.4087614,6394.129979,67777.77778,557.9438398
157,33.553056,-86.815,6/8/2018,156,23.64023204,1330.036661,443.4715865,16352.20126,173333.3333,1426.872771
447,33.485556,-86.915,6/8/2018,126,19.09403357,1074.26038,358.1885891,13207.54717,140000,1152.474161
693,33.331111,-87.003611,6/8/2018,100,15.1539949,852.5876034,284.276658,10482.18029,111111.1111,914.6620324
939,33.545278,-86.549167,6/8/2018,97,14.69937505,827.0099753,275.7483583,10167.71488,107777.7778,887.2221714
1185,33.801667,-86.9425,6/8/2018,93,14.09321525,792.9064711,264.377292,9748.427673,103333.3333,850.6356901
156,33.553056,-86.815,6/7/2018,97,14.69937505,827.0099753,275.7483583,10167.71488,107777.7778,887.2221714
446,33.485556,-86.915,6/7/2018,90,13.63859541,767.328843,255.8489922,9433.962264,100000,823.1958291
692,33.331111,-87.003611,6/7/2018,115,17.42709413,980.4757439,326.9181568,12054.50734,127777.7778,1051.861337
938,33.545278,-86.549167,6/7/2018,100,15.1539949,852.5876034,284.276658,10482.18029,111111.1111,914.6620324
1184,33.801667,-86.9425,6/7/2018,97,14.69937505,827.0099753,275.7483583,10167.71488,107777.7778,887.2221714
445,33.485556,-86.915,6/6/2018,74,11.21395622,630.9148265,210.364727,7756.813417,82222.22222,676.849904
691,33.331111,-87.003611,6/6/2018,87,13.18397556,741.7512149,247.3206925,9119.496855,96666.66667,795.7559682
937,33.545278,-86.549167,6/6/2018,80,12.12319592,682.0700827,227.4213264,8385.744235,88888.88889,731.7296259
1183,33.801667,-86.9425,6/6/2018,67,10.15317658,571.2336943,190.4653609,7023.060797,74444.44444,612.8235617
155,33.553056,-86.815,6/5/2018,64,9.698556734,545.6560662,181.9370611,6708.595388,71111.11111,585.3837007
444,33.485556,-86.915,6/5/2018,61,9.243936887,520.0784381,173.4087614,6394.129979,67777.77778,557.9438398
690,33.331111,-87.003611,6/5/2018,61,9.243936887,520.0784381,173.4087614,6394.129979,67777.77778,557.9438398
936,33.545278,-86.549167,6/5/2018,80,12.12319592,682.0700827,227.4213264,8385.744235,88888.88889,731.7296259
1182,33.801667,-86.9425,6/5/2018,40,6.061597958,341.0350414,113.7106632,4192.872117,44444.44444,365.864813
154,33.553056,-86.815,6/4/2018,64,9.698556734,545.6560662,181.9370611,6708.595388,71111.11111,585.3837007
443,33.485556,-86.915,6/4/2018,50,7.576997448,426.2938017,142.138329,5241.090147,55555.55556,457.3310162
689,33.331111,-87.003611,6/4/2018,58,8.78931704,494.50081,164.8804617,6079.66457,64444.44444,530.5039788
935,33.545278,-86.549167,6/4/2018,67,10.15317658,571.2336943,190.4653609,7023.060797,74444.44444,612.8235617
1181,33.801667,-86.9425,6/4/2018,42,6.364677856,358.0867934,119.3961964,4402.515723,46666.66667,384.1580536
153,33.553056,-86.815,6/3/2018,39,5.910058009,332.5091653,110.8678966,4088.050314,43333.33333,356.7181926
442,33.485556,-86.915,6/3/2018,35,5.303898214,298.4056612,99.49683032,3668.763103,38888.88889,320.1317113
688,33.331111,-87.003611,6/3/2018,35,5.303898214,298.4056612,99.49683032,3668.763103,38888.88889,320.1317113
934,33.545278,-86.549167,6/3/2018,43,6.516217805,366.6126695,122.238963,4507.337526,47777.77778,393.3046739
1180,33.801667,-86.9425,6/3/2018,39,5.910058009,332.5091653,110.8678966,4088.050314,43333.33333,356.7181926
152,33.553056,-86.815,6/2/2018,35,5.303898214,298.4056612,99.49683032,3668.763103,38888.88889,320.1317113
441,33.485556,-86.915,6/2/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
687,33.331111,-87.003611,6/2/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
933,33.545278,-86.549167,6/2/2018,40,6.061597958,341.0350414,113.7106632,4192.872117,44444.44444,365.864813
1179,33.801667,-86.9425,6/2/2018,37,5.606978112,315.4574132,105.1823635,3878.406709,41111.11111,338.424952
151,33.553056,-86.815,6/1/2018,25,3.788498724,213.1469008,71.06916451,2620.545073,27777.77778,228.6655081
440,33.485556,-86.915,6/1/2018,26,3.940038673,221.6727769,73.91193109,2725.366876,28888.88889,237.8121284
686,33.331111,-87.003611,6/1/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
932,33.545278,-86.549167,6/1/2018,33,5.000818316,281.3539091,93.81129715,3459.119497,36666.66667,301.8384707
1178,33.801667,-86.9425,6/1/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
150,33.553056,-86.815,5/31/2018,39,5.910058009,332.5091653,110.8678966,4088.050314,43333.33333,356.7181926
439,33.485556,-86.915,5/31/2018,37,5.606978112,315.4574132,105.1823635,3878.406709,41111.11111,338.424952
685,33.331111,-87.003611,5/31/2018,35,5.303898214,298.4056612,99.49683032,3668.763103,38888.88889,320.1317113
931,33.545278,-86.549167,5/31/2018,43,6.516217805,366.6126695,122.238963,4507.337526,47777.77778,393.3046739
1177,33.801667,-86.9425,5/31/2018,40,6.061597958,341.0350414,113.7106632,4192.872117,44444.44444,365.864813
149,33.553056,-86.815,5/30/2018,41,6.213137907,349.5609174,116.5534298,4297.69392,45555.55556,375.0114333
438,33.485556,-86.915,5/30/2018,36,5.455438163,306.9315372,102.3395969,3773.584906,40000,329.2783317
684,33.331111,-87.003611,5/30/2018,37,5.606978112,315.4574132,105.1823635,3878.406709,41111.11111,338.424952
930,33.545278,-86.549167,5/30/2018,38,5.758518061,323.9832893,108.0251301,3983.228512,42222.22222,347.5715723
1176,33.801667,-86.9425,5/30/2018,38,5.758518061,323.9832893,108.0251301,3983.228512,42222.22222,347.5715723
148,33.553056,-86.815,5/29/2018,21,3.182338928,179.0433967,59.69809819,2201.257862,23333.33333,192.0790268
437,33.485556,-86.915,5/29/2018,26,3.940038673,221.6727769,73.91193109,2725.366876,28888.88889,237.8121284
683,33.331111,-87.003611,5/29/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
929,33.545278,-86.549167,5/29/2018,27,4.091578622,230.1986529,76.75469767,2830.188679,30000,246.9587487
1175,33.801667,-86.9425,5/29/2018,19,2.87925903,161.9916446,54.01256503,1991.614256,21111.11111,173.7857862
147,33.553056,-86.815,5/28/2018,21,3.182338928,179.0433967,59.69809819,2201.257862,23333.33333,192.0790268
436,33.485556,-86.915,5/28/2018,20,3.030798979,170.5175207,56.85533161,2096.436059,22222.22222,182.9324065
682,33.331111,-87.003611,5/28/2018,20,3.030798979,170.5175207,56.85533161,2096.436059,22222.22222,182.9324065
928,33.545278,-86.549167,5/28/2018,23,3.485418826,196.0951488,65.38363135,2410.901468,25555.55556,210.3722674
1174,33.801667,-86.9425,5/28/2018,24,3.636958775,204.6210248,68.22639793,2515.72327,26666.66667,219.5188878
146,33.553056,-86.815,5/27/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
435,33.485556,-86.915,5/27/2018,34,5.152358265,289.8797851,96.65406373,3563.9413,37777.77778,310.985091
681,33.331111,-87.003611,5/27/2018,28,4.243118571,238.7245289,79.59746425,2935.010482,31111.11111,256.1053691
927,33.545278,-86.549167,5/27/2018,30,4.546198469,255.776281,85.28299741,3144.654088,33333.33333,274.3986097
1173,33.801667,-86.9425,5/27/2018,28,4.243118571,238.7245289,79.59746425,2935.010482,31111.11111,256.1053691
145,33.553056,-86.815,5/26/2018,37,5.606978112,315.4574132,105.1823635,3878.406709,41111.11111,338.424952
434,33.485556,-86.915,5/26/2018,41,6.213137907,349.5609174,116.5534298,4297.69392,45555.55556,375.0114333
680,33.331111,-87.003611,5/26/2018,33,5.000818316,281.3539091,93.81129715,3459.119497,36666.66667,301.8384707
926,33.545278,-86.549167,5/26/2018,37,5.606978112,315.4574132,105.1823635,3878.406709,41111.11111,338.424952
1172,33.801667,-86.9425,5/26/2018,46,6.970837652,392.1902976,130.7672627,4821.802935,51111.11111,420.7445349
144,33.553056,-86.815,5/25/2018,44,6.667757754,375.1385455,125.0817295,4612.159329,48888.88889,402.4512942
433,33.485556,-86.915,5/25/2018,50,7.576997448,426.2938017,142.138329,5241.090147,55555.55556,457.3310162
679,33.331111,-87.003611,5/25/2018,46,6.970837652,392.1902976,130.7672627,4821.802935,51111.11111,420.7445349
925,33.545278,-86.549167,5/25/2018,36,5.455438163,306.9315372,102.3395969,3773.584906,40000,329.2783317
1171,33.801667,-86.9425,5/25/2018,54,8.183157244,460.3973058,153.5093953,5660.377358,60000,493.9174975
143,33.553056,-86.815,5/24/2018,41,6.213137907,349.5609174,116.5534298,4297.69392,45555.55556,375.0114333
432,33.485556,-86.915,5/24/2018,45,6.819297703,383.6644215,127.9244961,4716.981132,50000,411.5979146
678,33.331111,-87.003611,5/24/2018,44,6.667757754,375.1385455,125.0817295,4612.159329,48888.88889,402.4512942
924,33.545278,-86.549167,5/24/2018,35,5.303898214,298.4056612,99.49683032,3668.763103,38888.88889,320.1317113
1170,33.801667,-86.9425,5/24/2018,64,9.698556734,545.6560662,181.9370611,6708.595388,71111.11111,585.3837007
142,33.553056,-86.815,5/23/2018,32,4.849278367,272.8280331,90.96853057,3354.297694,35555.55556,292.6918504
431,33.485556,-86.915,5/23/2018,34,5.152358265,289.8797851,96.65406373,3563.9413,37777.77778,310.985091
677,33.331111,-87.003611,5/23/2018,34,5.152358265,289.8797851,96.65406373,3563.9413,37777.77778,310.985091
923,33.545278,-86.549167,5/23/2018,29,4.39465852,247.250405,82.44023083,3039.832285,32222.22222,265.2519894
1169,33.801667,-86.9425,5/23/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
1415,33.578333,-86.773889,5/23/2018,34,5.152358265,289.8797851,96.65406373,3563.9413,37777.77778,310.985091
141,33.553056,-86.815,5/22/2018,29,4.39465852,247.250405,82.44023083,3039.832285,32222.22222,265.2519894
430,33.485556,-86.915,5/22/2018,35,5.303898214,298.4056612,99.49683032,3668.763103,38888.88889,320.1317113
676,33.331111,-87.003611,5/22/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
922,33.545278,-86.549167,5/22/2018,27,4.091578622,230.1986529,76.75469767,2830.188679,30000,246.9587487
1168,33.801667,-86.9425,5/22/2018,27,4.091578622,230.1986529,76.75469767,2830.188679,30000,246.9587487
1414,33.578333,-86.773889,5/22/2018,31,4.697738418,264.302157,88.12576399,3249.475891,34444.44444,283.54523
140,33.553056,-86.815,5/21/2018,32,4.849278367,272.8280331,90.96853057,3354.297694,35555.55556,292.6918504
429,33.485556,-86.915,5/21/2018,33,5.000818316,281.3539091,93.81129715,3459.119497,36666.66667,301.8384707
675,33.331111,-87.003611,5/21/2018,32,4.849278367,272.8280331,90.96853057,3354.297694,35555.55556,292.6918504
921,33.545278,-86.549167,5/21/2018,29,4.39465852,247.250405,82.44023083,3039.832285,32222.22222,265.2519894
1167,33.801667,-86.9425,5/21/2018,37,5.606978112,315.4574132,105.1823635,3878.406709,41111.11111,338.424952
1413,33.578333,-86.773889,5/21/2018,36,5.455438163,306.9315372,102.3395969,3773.584906,40000,329.2783317
139,33.553056,-86.815,5/20/2018,51,7.728537397,434.8196777,144.9810956,5345.91195,56666.66667,466.4776365
428,33.485556,-86.915,5/20/2018,41,6.213137907,349.5609174,116.5534298,4297.69392,45555.55556,375.0114333
674,33.331111,-87.003611,5/20/2018,44,6.667757754,375.1385455,125.0817295,4612.159329,48888.88889,402.4512942
920,33.545278,-86.549167,5/20/2018,50,7.576997448,426.2938017,142.138329,5241.090147,55555.55556,457.3310162
1166,33.801667,-86.9425,5/20/2018,46,6.970837652,392.1902976,130.7672627,4821.802935,51111.11111,420.7445349
1412,33.578333,-86.773889,5/20/2018,67,10.15317658,571.2336943,190.4653609,7023.060797,74444.44444,612.8235617
138,33.553056,-86.815,5/19/2018,49,7.425457499,417.7679257,139.2955624,5136.268344,54444.44444,448.1843959
427,33.485556,-86.915,5/19/2018,44,6.667757754,375.1385455,125.0817295,4612.159329,48888.88889,402.4512942
673,33.331111,-87.003611,5/19/2018,40,6.061597958,341.0350414,113.7106632,4192.872117,44444.44444,365.864813
919,33.545278,-86.549167,5/19/2018,45,6.819297703,383.6644215,127.9244961,4716.981132,50000,411.5979146
1165,33.801667,-86.9425,5/19/2018,51,7.728537397,434.8196777,144.9810956,5345.91195,56666.66667,466.4776365
1411,33.578333,-86.773889,5/19/2018,58,8.78931704,494.50081,164.8804617,6079.66457,64444.44444,530.5039788
